event,date,country,city,artist,album,track,isrc,linkid,Year,Month,Day
preview,2021-08-22,India,Jaipur,Billie Eilish,Happier Than Ever,Happier Than Ever,USUM72105936,d58a7ad8-f1f7-43c7-90fc-02906b703089,2021,August,22
preview,2021-08-22,India,Nagpur,PinkPantheress,Pain,Pain,QZFZ52145391,fd647d87-4c7a-4dd1-92c6-0e7dd7fdf4f1,2021,August,22
preview,2021-08-22,Qatar,Doha,KenTheMan,I'm Perfect,I'm Perfect,US39N2102090,190c7170-4044-4c97-9709-926917155b02,2021,August,22
preview,2021-08-22,United Arab Emirates,Abu Dhabi,Stephanie Poetri,I Love You 3000,I Love You 3000,TCAEG1949593,71339343-0574-49a6-bc1b-22f173665edb,2021,August,22
preview,2021-08-20,Turkey,Istanbul,Justin Bieber,Mari Berdansa,Yummy,USUM71923046,638b0c7a-8f87-47c0-b444-8ac66d3d7054,2021,August,20
preview,2021-08-20,United States,Sioux Falls,Frances Forever,space girl,space girl,QZFZ72019335,ef8ddc25-fa47-4bab-8222-638d909a70be,2021,August,20
preview,2021-08-20,France,Saint-Privat-des-Vieux,Justin Bieber,Mari Berdansa,Yummy,USUM71923046,638b0c7a-8f87-47c0-b444-8ac66d3d7054,2021,August,20
preview,2021-08-20,France,Saint-Privat-des-Vieux,Justin Bieber,Mari Berdansa,Yummy,USUM71923046,638b0c7a-8f87-47c0-b444-8ac66d3d7054,2021,August,20
preview,2021-08-20,India,Pune,Justin Bieber,Justice,Peaches,USUM72102636,6add5818-33b1-4ab1-977d-435af50e9b10,2021,August,20
preview,2021-08-20,India,Ahmedabad,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8,2021,August,20
preview,2021-08-20,Kuwait,Kuwait City,Billie Eilish,Lost Cause,Lost Cause,USUM72105929,33fbbe3c-c497-446e-a849-f9fc29b60701,2021,August,20
preview,2021-08-20,Saudi Arabia,Jeddah,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8,2021,August,20
preview,2021-08-20,Sweden,Karlstad,"Surf Mesa, Emilee",ily (i love you baby) (feat. Emilee),ily (i love you baby) (feat. Emilee),QZJRC1945204,c2c876ab-b093-4750-9449-6b4913da6af3,2021,August,20
preview,2021-08-20,Saudi Arabia,Riyadh,"Adrian Jonathan, Cody Martinez",Worship Instrumental,Worship Instrumental - Instrumental,QZFZ61950642,4071219f-48fb-4752-ac99-f699137d4929,2021,August,20
preview,2021-08-20,Poland,Warsaw,Billie Eilish,Happier Than Ever,Happier Than Ever,USUM72105936,d58a7ad8-f1f7-43c7-90fc-02906b703089,2021,August,20
preview,2021-08-20,Oman,Muscat,"Justin Quiles, Daddy Yankee, El Alfa",PAM,PAM,USWL12000133,82875218-1d23-4662-a319-bb602a5da617,2021,August,20
preview,2021-08-20,Poland,Warsaw,Justin Bieber,Mari Berdansa,Yummy,USUM71923046,638b0c7a-8f87-47c0-b444-8ac66d3d7054,2021,August,20
preview,2021-08-20,Poland,Warsaw,Christina Perri,A Thousand Years,A Thousand Years,USAT21102141,f33886d8-612b-46c8-8d1b-db631523f1a4,2021,August,20
preview,2021-08-20,Saudi Arabia,Riyadh,iamjuampi,Among Us,Among Us,QZK6J2095138,fe8a3fcd-7beb-4db0-8494-5238e1e1cab3,2021,August,20
preview,2021-08-20,Denmark,Haderslev,Anne-Marie,Beautiful,Beautiful,GBAHS2100225,522da5cc-8177-4140-97a7-a84fdb4caf1c,2021,August,20
preview,2021-08-20,Saudi Arabia,Riyadh,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8,2021,August,20
preview,2021-08-20,India,Pune,PinkPantheress,Break It Off,Break It Off,QZES52183092,4f3fd357-b2b0-4ddb-b047-8cef495611d6,2021,August,20
preview,2021-08-20,India,New Delhi,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8,2021,August,20
preview,2021-08-20,India,Hyderabad,gnash,us,"i hate u, i love u (feat. olivia o'brien)",USAT21601051,1210448a-5857-4b98-86d1-5cf4bb993a08,2021,August,20
preview,2021-08-20,Saudi Arabia,Riyadh,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8,2021,August,20
preview,2021-08-20,Saudi Arabia,Jeddah,EBEN,Dandelions,I Miss You,USAT22103157,410b7776-c184-45ff-8896-c705e5713ddb,2021,August,20
preview,2021-08-20,Saudi Arabia,Jeddah,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8,2021,August,20
preview,2021-08-20,France,Unknown,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8,2021,August,20
preview,2021-08-20,India,Pune,Vitamin A,Happy Birthday,Happy Birthday,US3DF1612162,f563adc4-d7c6-4d70-93d0-06bab552f642,2021,August,20
preview,2021-08-20,Saudi Arabia,Riyadh,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8,2021,August,20
preview,2021-08-20,Cyprus,Paralimni,"Sub Urban, Bella Poarch",INFERNO,INFERNO,USWB12101521,92eb2fcc-1d3a-49fe-a000-916f92f8dcf9,2021,August,20
preview,2021-08-20,Bahrain,Madinat Hamad,Cassie,Cassie (U.S. Version),Me & U,USBB40610361,ca74d4ae-51ce-451d-8bd7-809443d1798a,2021,August,20
preview,2021-08-20,France,Unknown,"Leto, Ninho",Vie de star feat Ninho,Vie de star feat Ninho,FRZ042001216,a684364a-ab00-4e7b-8577-74fb1ae35051,2021,August,20
preview,2021-08-20,Poland,Krakow,Bella Poarch,Build a Bitch,Build a Bitch,USWB12101016,a107c329-5d35-4c7d-8050-50bc69ce7dbc,2021,August,20
preview,2021-08-20,France,Paris,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8,2021,August,20
preview,2021-08-20,Saudi Arabia,Riyadh,VL4S,Umbrella,Umbrella,QZES71912980,52739682-3aac-490a-b4f2-4cf61e0a1202,2021,August,20
preview,2021-08-20,Saudi Arabia,Jeddah,"50 Cent, Olivia",The Massacre,Candy Shop,USIR10500072,97105aff-3e40-4c2e-bfeb-563b55e8f5dd,2021,August,20
preview,2021-08-20,Germany,Koenigs Wusterhausen,PinkPantheress,Break It Off,Break It Off,QZES52183092,4f3fd357-b2b0-4ddb-b047-8cef495611d6,2021,August,20
preview,2021-08-20,United States,Seymour,Capella Grey,GYALIS,GYALIS,QZFYW2156440,62d8b57e-0d63-48a0-b856-546e50130534,2021,August,20
preview,2021-08-20,Iraq,Unknown,Duncan Laurence,Small Town Boy,Arcade (feat. FLETCHER),NL1TK2000069,cce607e4-1ecb-4ac7-9f83-eb0ce1e1e6d9,2021,August,20
preview,2021-08-20,United States,Shreveport,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8,2021,August,20
preview,2021-08-20,Saudi Arabia,Jeddah,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8,2021,August,20
preview,2021-08-20,Kuwait,Kuwait City,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8,2021,August,20
preview,2021-08-20,Saudi Arabia,Jeddah,Christina Perri,A Thousand Years,A Thousand Years,USAT21102141,f33886d8-612b-46c8-8d1b-db631523f1a4,2021,August,20
preview,2021-08-19,Jordan,Amman,Cassie,Cassie (U.S. Version),Me & U,USBB40610361,ca74d4ae-51ce-451d-8bd7-809443d1798a,2021,August,19
preview,2021-08-19,Denmark,Snekkersten,PinkPantheress,Just for me,Just for me,GBAYE2101058,e2e39afa-648b-4163-97b0-ce742ea67550,2021,August,19
preview,2021-08-19,Saudi Arabia,Jeddah,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8,2021,August,19
preview,2021-08-19,Iraq,Sulaymaniyah,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8,2021,August,19
preview,2021-08-19,India,Delhi,Why Don't We,The Good Times and The Bad Ones,Love Song,USAT22007277,4bd6fbda-d0be-435b-82e3-782d0a57235f,2021,August,19
preview,2021-08-19,Iraq,Nasiriyah,Trey Songz,Trigga Reloaded,Slow Motion,USAT21405436,a4cf1b2b-8f86-4ee8-be6c-a0adc4fcf32e,2021,August,19
preview,2021-08-19,France,Villejuif,"Lola Indigo, TINI, Belinda",La Niña,La Niña de la Escuela,ES5702100732,7c8bbf79-21c7-4b33-acaf-c8bf5a45c333,2021,August,19
preview,2021-08-19,Saudi Arabia,Dammam,Pop Smoke,Meet The Woo,Dior,USUM71914275,e0e33efc-c062-4fa7-97d1-2c3d14432455,2021,August,19
preview,2021-08-19,Saudi Arabia,Dammam,"Surf Mesa, Emilee",ily (i love you baby) (feat. Emilee),ily (i love you baby) (feat. Emilee),QZJRC1945204,c2c876ab-b093-4750-9449-6b4913da6af3,2021,August,19
preview,2021-08-19,Oman,Muscat,Pop Smoke,Meet The Woo,Dior,USUM71914275,e0e33efc-c062-4fa7-97d1-2c3d14432455,2021,August,19
preview,2021-08-19,India,New Delhi,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8,2021,August,19
preview,2021-08-19,India,Pune,"Kurt Stewart, Lomme",Pegan Hill,Moonlight,GBKQU2145614,92466da5-ec5d-4c0c-af9a-74213285c93c,2021,August,19
preview,2021-08-19,Saudi Arabia,Jeddah,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8,2021,August,19
preview,2021-08-19,Saudi Arabia,Jeddah,Maroon 5,JORDI (Deluxe),Memories,USUM71913350,b1ffa256-e411-4afc-82b9-f9d41e569991,2021,August,19
preview,2021-08-19,Saudi Arabia,Riyadh,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8,2021,August,19
preview,2021-08-19,Saudi Arabia,Jeddah,Tundra Beats,Beautiful Day,Beautiful Day,QZHN92194591,e849515b-929d-44c8-a505-e7622f1827e9,2021,August,19
preview,2021-08-19,Germany,Bielefeld,"DMNDS, Strange Fruits Music, Fallen Roses, Lujavo, Nito-Onna",Calabria (feat. Lujavo & Nito-Onna),Calabria (feat. Lujavo & Nito-Onna),GBSMU9833211,681d888a-59ce-4acb-b7c5-95dab0c063d9,2021,August,19
preview,2021-08-19,Saudi Arabia,Riyadh,Sean Paul,The Trinity,Temperature,USAT20505520,04ba6b17-1055-4f0e-a75e-3cdb0d0d4106,2021,August,19
preview,2021-08-19,India,Mumbai,Tundra Beats,Beautiful Day,Beautiful Day,QZHN92194591,e849515b-929d-44c8-a505-e7622f1827e9,2021,August,19
preview,2021-08-19,Saudi Arabia,Riyadh,Olivia Rodrigo,SOUR,traitor,USUG12101243,23e5ca95-a514-4fad-91fa-faacc4f41142,2021,August,19
preview,2021-08-24,Saudi Arabia,Jeddah,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8,2021,August,24
preview,2021-08-24,India,Patna,Kreepa,Oh No (Instrumental),Oh No (Instrumental),USUYG1343455,44fba5ca-b565-4baa-bba0-c136c5042823,2021,August,24
preview,2021-08-24,United States,Pharr,"Sech, Jhay Cortez",911 (Remix),911 - Remix,QM9WM2100036,b8b00717-fea0-4f50-9159-d6fdb544b81e,2021,August,24
preview,2021-08-24,France,Orléans,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8,2021,August,24
preview,2021-08-24,India,Bhopal,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8,2021,August,24
preview,2021-08-24,India,Mumbai,Kreepa,Oh No (Instrumental),Oh No (Instrumental),USUYG1343455,44fba5ca-b565-4baa-bba0-c136c5042823,2021,August,24
preview,2021-08-24,United States,Gulf Shores,Bella Poarch,Build a Bitch,Build a Bitch,USWB12101016,a107c329-5d35-4c7d-8050-50bc69ce7dbc,2021,August,24
preview,2021-08-24,Saudi Arabia,Jeddah,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8,2021,August,24
preview,2021-08-24,United States,Piedmont,Ariana Grande,"thank u, next",7 rings,USUM71900110,184041ab-9c90-4c29-8b6b-6ac2261be2d3,2021,August,24
preview,2021-08-24,United Arab Emirates,Al Ain City,Tundra Beats,Beautiful Day,Beautiful Day,QZHN92194591,e849515b-929d-44c8-a505-e7622f1827e9,2021,August,24
preview,2021-08-24,Nigeria,Lagos,Roddy Ricch,Late At Night,Late At Night,USAT22102236,a82e72d8-523f-43ab-9fd0-992605d54b4e,2021,August,24
preview,2021-08-24,United Arab Emirates,Dubai,"Shawn Mendes, Tainy",Summer Of Love,Summer of Love (Shawn Mendes & Tainy),USUM72114707,d5317591-872a-487d-87cb-10a516643d5f,2021,August,24
preview,2021-08-24,Pakistan,Lahore,Cassie,Cassie (U.S. Version),Me & U,USBB40610361,ca74d4ae-51ce-451d-8bd7-809443d1798a,2021,August,24
preview,2021-08-24,Canada,Montreal,Tundra Beats,Beautiful Day,Beautiful Day,QZHN92194591,e849515b-929d-44c8-a505-e7622f1827e9,2021,August,24
preview,2021-08-24,Saudi Arabia,Jeddah,"Surf Mesa, Emilee",ily (i love you baby) (feat. Emilee),ily (i love you baby) (feat. Emilee),QZJRC1945204,c2c876ab-b093-4750-9449-6b4913da6af3,2021,August,24
preview,2021-08-24,Saudi Arabia,Jeddah,Tundra Beats,Beautiful Day,Beautiful Day,QZHN92194591,e849515b-929d-44c8-a505-e7622f1827e9,2021,August,24
preview,2021-08-24,Kuwait,Kuwait City,Tundra Beats,Beautiful Day,Beautiful Day,QZHN92194591,e849515b-929d-44c8-a505-e7622f1827e9,2021,August,24
preview,2021-08-24,Iraq,Erbil,"Shawn Mendes, Tainy",Summer Of Love,Summer of Love (Shawn Mendes & Tainy),USUM72114707,d5317591-872a-487d-87cb-10a516643d5f,2021,August,24
preview,2021-08-24,Saudi Arabia,Medina,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8,2021,August,24
preview,2021-08-24,Switzerland,Bern,Måneskin,Teatro d'ira - Vol. I,I WANNA BE YOUR SLAVE,ITB002100115,7d5f284b-8e57-4d74-adc6-3a757aaf3494,2021,August,24
preview,2021-08-20,Qatar,Doha,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8,2021,August,20
preview,2021-08-20,Oman,Muscat,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8,2021,August,20
preview,2021-08-20,Germany,Volkach,Redfoo,New Thang,New Thang,TCABZ1405080,f8b4e04b-7cc6-45c0-900d-8f1fde17d0b9,2021,August,20
preview,2021-08-20,Germany,Hanover,YoungBoy Never Broke Again,Until Death Call My Name (Reloaded),Outside Today,USAT21800223,1a80febe-88fd-4529-bc1c-40bd88b25f5b,2021,August,20
preview,2021-08-20,India,Hyderabad,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8,2021,August,20
preview,2021-08-20,Iraq,Baghdad,Anne-Marie,Beautiful,Beautiful,GBAHS2100225,522da5cc-8177-4140-97a7-a84fdb4caf1c,2021,August,20
preview,2021-08-20,Saudi Arabia,Jeddah,Bella Poarch,Build a Bitch,Build a Bitch,USWB12101016,a107c329-5d35-4c7d-8050-50bc69ce7dbc,2021,August,20
preview,2021-08-20,United Arab Emirates,Dubai,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8,2021,August,20
preview,2021-08-20,Tanzania,Dar es Salaam,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8,2021,August,20
preview,2021-08-20,Saudi Arabia,Riyadh,Surf Curse,Freaks,Freaks,USAT22102269,631c210a-b92b-4218-89ae-99a9a13c6d99,2021,August,20
preview,2021-08-20,Saudi Arabia,Riyadh,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8,2021,August,20
preview,2021-08-20,Serbia,Novi Pazar,Olivia Rodrigo,SOUR,good 4 u,USUG12101245,a4a6c5d9-eb71-4987-9e37-762aa9fc740b,2021,August,20
preview,2021-08-20,Austria,Vienna,Surf Curse,Freaks,Freaks,USAT22102269,631c210a-b92b-4218-89ae-99a9a13c6d99,2021,August,20
preview,2021-08-20,Saudi Arabia,Riyadh,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8,2021,August,20
preview,2021-08-20,India,Kolkata,FINNEAS,Let’s Fall In Love For The Night,Let's Fall in Love for the Night,GBKPL1825156,039399d5-1963-46af-ac8d-5eae07a42fc8,2021,August,20
preview,2021-08-20,Italy,Padova,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8,2021,August,20
preview,2021-08-20,Iraq,Erbil,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8,2021,August,20
preview,2021-08-20,Saudi Arabia,Riyadh,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8,2021,August,20
preview,2021-08-20,Iraq,Erbil,Ariana Grande,"thank u, next",7 rings,USUM71900110,184041ab-9c90-4c29-8b6b-6ac2261be2d3,2021,August,20
preview,2021-08-20,United States,Greenwood Lake,"Summer Walker, Drake",Last Day Of Summer,Girls Need Love (with Drake) - Remix,USUM71903117,580817fb-96bd-4418-9d61-6adcbf483186,2021,August,20
preview,2021-08-20,Bahrain,Unknown,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8,2021,August,20
preview,2021-08-20,Greece,Athens,Cardi B,Up,Up,USAT22100061,9d847c0e-6824-438f-9dc1-d76fca6dc87c,2021,August,20
preview,2021-08-20,India,Bengaluru,"Thaman S, Armaan Malik, Shreya Ghoshal",Yuvarathnaa (Kannada) (Original Motion Picture Soundtrack),Neenaade Naa,IND292000868,a82495d3-5a38-4010-894f-c64fa3b9c6ef,2021,August,20
preview,2021-08-20,United States,Parsippany,The Weeknd,Take My Breath,Take My Breath,USUG12102076,98590adf-3c0b-4cca-8140-6d1aedad6832,2021,August,20
preview,2021-08-20,Rwanda,Kigali,"Justin Quiles, Chimbala, Zion & Lennox",Loco,Loco,USWL12100223,6ec91846-dae0-448e-8afe-a775547c0fad,2021,August,20
preview,2021-08-20,Tanzania,Dar es Salaam,Anne-Marie,Beautiful,Beautiful,GBAHS2100225,522da5cc-8177-4140-97a7-a84fdb4caf1c,2021,August,20
preview,2021-08-20,Saudi Arabia,Riyadh,Roddy Ricch,Late At Night,Late At Night,USAT22102236,a82e72d8-523f-43ab-9fd0-992605d54b4e,2021,August,20
preview,2021-08-20,Saudi Arabia,Riyadh,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8,2021,August,20
preview,2021-08-20,Saudi Arabia,Jeddah,Saucy Santana,Here We Go,Here We Go,QZ5FA2150131,f9829d35-cc38-420e-b206-0d53d84d117a,2021,August,20
preview,2021-08-20,Israel,Tel Aviv,Trey Songz,Trigga Reloaded,Slow Motion,USAT21405436,a4cf1b2b-8f86-4ee8-be6c-a0adc4fcf32e,2021,August,20
preview,2021-08-20,Saudi Arabia,Medina,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8,2021,August,20
preview,2021-08-20,Jordan,Amman,"Surf Mesa, Emilee",ily (i love you baby) (feat. Emilee),ily (i love you baby) (feat. Emilee),QZJRC1945204,c2c876ab-b093-4750-9449-6b4913da6af3,2021,August,20
preview,2021-08-20,Kuwait,Kuwait City,"Lunay, Anitta",El Niño,TODO O NADA,USA2P2117978,33335d11-744e-481b-9ba7-30086ca46edd,2021,August,20
preview,2021-08-20,Saudi Arabia,Jeddah,potsu,[oops],[oops],QM42K1738773,5014b22d-223f-409d-b442-02366786548c,2021,August,20
preview,2021-08-20,Bangladesh,Dhaka,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8,2021,August,20
preview,2021-08-20,Iraq,Sulaymaniyah,Olivia Rodrigo,SOUR,drivers license,USUG12004749,a6f76bd9-6065-4d02-88f4-158d783e05b0,2021,August,20
preview,2021-08-20,India,Lucknow,Christina Perri,A Thousand Years,A Thousand Years,USAT21102141,f33886d8-612b-46c8-8d1b-db631523f1a4,2021,August,20
preview,2021-08-20,India,Kolkata,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8,2021,August,20
preview,2021-08-20,France,Brie-Comte-Robert,Capella Grey,GYALIS,GYALIS,QZFYW2156440,62d8b57e-0d63-48a0-b856-546e50130534,2021,August,20
preview,2021-08-20,France,Sciez,Billie Eilish,Happier Than Ever,Happier Than Ever,USUM72105936,d58a7ad8-f1f7-43c7-90fc-02906b703089,2021,August,20
preview,2021-08-22,Canada,Toronto,"Craymer, AIIVAWN",Cant Take My Eyes off You,Cant Take My Eyes off You,QZHNB1989009,fd2b29a0-936f-4093-aa91-79808db7cb1c,2021,August,22
preview,2021-08-22,Nigeria,Lagos,EBEN,Dandelions,I Miss You,USAT22103157,410b7776-c184-45ff-8896-c705e5713ddb,2021,August,22
preview,2021-08-22,France,Paris,"The Martinez Brothers, Fuego",PAP (Pendiente Al Paso),PAP (Pendiente Al Paso),USUYG1379533,0f737ba8-48f0-4eb1-b29c-01b082e75872,2021,August,22
preview,2021-08-22,United States,Sanford,Remble,Touchable,Touchable,USWB12101349,561bff5d-03fd-45c2-87e0-0d9593182b57,2021,August,22
preview,2021-08-22,Ireland,Dublin,Anne-Marie,Beautiful,Beautiful,GBAHS2100225,522da5cc-8177-4140-97a7-a84fdb4caf1c,2021,August,22
preview,2021-08-22,France,Brive-la-Gaillarde,"Sub Urban, Bella Poarch",INFERNO,INFERNO,USWB12101521,92eb2fcc-1d3a-49fe-a000-916f92f8dcf9,2021,August,22
preview,2021-08-22,India,Mohali,Saucy Santana,Here We Go,Here We Go,QZ5FA2150131,f9829d35-cc38-420e-b206-0d53d84d117a,2021,August,22
preview,2021-08-22,United States,Taylors,"SpotemGottem, NLE Choppa",Beat Box 4 (with NLE Choppa),Beat Box 4 (with NLE Choppa),USUM72105416,9ab6e55f-5ea6-46d0-b9f8-3e855ce39ff7,2021,August,22
preview,2021-08-22,Switzerland,Orbe,"50 Cent, Olivia",The Massacre,Candy Shop,USIR10500072,97105aff-3e40-4c2e-bfeb-563b55e8f5dd,2021,August,22
preview,2021-08-22,Denmark,Odense,Kstylis,Shake That A$$,Shake That A$$,USUYG1371824,c1cb1475-a6e8-45ae-a963-e0f3932a43cc,2021,August,22
preview,2021-08-22,Iraq,Unknown,"50 Cent, Olivia",The Massacre,Candy Shop,USIR10500072,97105aff-3e40-4c2e-bfeb-563b55e8f5dd,2021,August,22
preview,2021-08-22,France,Alfortville,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8,2021,August,22
preview,2021-08-22,Saudi Arabia,Al Hufuf,"SHRK, Shiloh Dynasty",Sad Hours,Sad Life,QZ22B1934144,ce48666e-1652-4541-82c4-8d4115c39325,2021,August,22
preview,2021-08-22,Canada,Barrie,Tundra Beats,Beautiful Day,Beautiful Day,QZHN92194591,e849515b-929d-44c8-a505-e7622f1827e9,2021,August,22
preview,2021-08-22,Iraq,Unknown,Ariana Grande,"thank u, next",7 rings,USUM71900110,184041ab-9c90-4c29-8b6b-6ac2261be2d3,2021,August,22
preview,2021-08-22,Saudi Arabia,Riyadh,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8,2021,August,22
preview,2021-08-22,Iraq,Duhok,Ariana Grande,"thank u, next",7 rings,USUM71900110,184041ab-9c90-4c29-8b6b-6ac2261be2d3,2021,August,22
preview,2021-08-22,United Kingdom,Unknown,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8,2021,August,22
preview,2021-08-22,Iraq,Erbil,Ariana Grande,"thank u, next",7 rings,USUM71900110,184041ab-9c90-4c29-8b6b-6ac2261be2d3,2021,August,22
preview,2021-08-22,Saudi Arabia,Jeddah,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8,2021,August,22
preview,2021-08-22,United Kingdom,Camberwell,Duncan Laurence,Small Town Boy,Arcade (feat. FLETCHER),NL1TK2000069,cce607e4-1ecb-4ac7-9f83-eb0ce1e1e6d9,2021,August,22
preview,2021-08-22,United States,Bedford,Olivia Rodrigo,SOUR,good 4 u,USUG12101245,a4a6c5d9-eb71-4987-9e37-762aa9fc740b,2021,August,22
preview,2021-08-22,Saudi Arabia,Jeddah,Anne-Marie,Beautiful,Beautiful,GBAHS2100225,522da5cc-8177-4140-97a7-a84fdb4caf1c,2021,August,22
preview,2021-08-22,Saudi Arabia,Jeddah,Sueco,Paralyzed,Paralyzed,USAT22104499,52762e40-cb7a-4a8a-beb7-03fbd6cca9f8,2021,August,22
preview,2021-08-22,United States,Lawrenceville,"Young Stoner Life, Young Thug, Gunna",Slime Language 2,Ski,QMCE32100185,6ecc4c50-8832-4b48-b35a-67cb17d987b4,2021,August,22
preview,2021-08-22,France,Lorient,Megan Thee Stallion,Suga,Savage,QMCE32000097,511572cd-42a5-441a-beb0-b1a09ef57057,2021,August,22
preview,2021-08-22,Saudi Arabia,Jeddah,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8,2021,August,22
preview,2021-08-22,France,Frouard,KenTheMan,I'm Perfect,I'm Perfect,US39N2102090,190c7170-4044-4c97-9709-926917155b02,2021,August,22
preview,2021-08-22,Jordan,Amman,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8,2021,August,22
preview,2021-08-22,United States,Brighton,Dante9k,Spongebob,Spongebob,QZFYZ2047242,72735803-aa4d-4b0a-ae34-8093b6c5b2eb,2021,August,22
preview,2021-08-22,Canada,Dawson Creek,Anne-Marie,Beautiful,Beautiful,GBAHS2100225,522da5cc-8177-4140-97a7-a84fdb4caf1c,2021,August,22
preview,2021-08-22,Saudi Arabia,Sayhat,Miscél,when you left,when you left,QM42K1907890,2fc15e8b-83aa-40ee-9f9d-5d96c6d4356c,2021,August,22
